age_years,best_deal_platform,best_price,condition_score,fuel_type,kms_reading,location,make,model,price_cardekho,price_cartrade,price_carwale,price_olx,price_per_km,price_sahivalue,price_spinny,scraped_at,source_platforms,transmission,variant,vehicle_id,year
0,olx,2610864,1.0,Electric,0,"Chennai, Tamil Nadu",Audi,A4,,,,2610864,2610864.0,,,2025-07-02T11:51:40.849801,olx,AMT,EX,olx_000659,2024
4,olx,456029,0.5,CNG,76403,"Chennai, Tamil Nadu",Skoda,Unknown,,,,456029,5.97,,,2025-07-02T11:51:40.849801,olx,Automatic,VX,olx_000660,2020
3,olx,406119,0.61,Hybrid,45943,"Jaipur, Rajasthan",Tata,Nexon,,,,406119,8.84,,,2025-07-02T11:51:40.849801,olx,CVT,VX,olx_000661,2021
5,olx,395683,0.44,CNG,101101,"Pune, Maharashtra",Kia,Unknown,,,,395683,3.91,,,2025-07-02T11:51:40.849801,olx,Manual,Base,olx_000662,2019
5,cardekho,483464,0.54,Petrol,73552,"Mumbai, Maharashtra",Toyota,Fortuner,483464,,,,6.57,,,2025-07-02T11:51:40.849801,cardekho,CVT,Base,cardekho_000663,2019
8,spinny,250172,0.43,Electric,112579,"Lucknow, Uttar Pradesh",Mahindra,Bolero,,,,,2.22,,250172,2025-07-02T11:51:40.849801,spinny,Automatic,LX,spinny_000664,2016
4,sahivalue,443157,0.7,Hybrid,30503,"Visakhapatnam, Andhra Pradesh",Nissan,Unknown,,,,,14.53,443157,,2025-07-02T11:51:40.849801,sahivalue,AMT,Top,sahivalue_000665,2020
0,olx,2768174,1.0,Diesel,0,"Kanpur, Uttar Pradesh",Mercedes-Benz,S-Class,,,,2768174,2768174.0,,,2025-07-02T11:51:40.849801,olx,CVT,LX,olx_000666,2024
0,cartrade,712897,1.0,Petrol,0,"Delhi, Delhi",Tata,Harrier,,712897,,,712897.0,,,2025-07-02T11:51:40.849801,cartrade,Automatic,SX,cartrade_000667,2024
6,spinny,1207477,0.54,Petrol,73157,"Nagpur, Maharashtra",Mercedes-Benz,GLA,,,,,16.51,,1207477,2025-07-02T11:51:40.849801,spinny,Manual,VX,spinny_000668,2018
9,sahivalue,186937,0.39,Electric,126121,"Kolkata, West Bengal",Hyundai,Elantra,,,,,1.48,186937,,2025-07-02T11:51:40.849801,sahivalue,Manual,VX,sahivalue_000669,2015
1,sahivalue,745292,0.78,Petrol,10174,"Bhopal, Madhya Pradesh",Nissan,Unknown,,,,,73.25,745292,,2025-07-02T11:51:40.849801,sahivalue,Automatic,LX,sahivalue_000670,2023
6,sahivalue,358417,0.59,Petrol,57285,"Lucknow, Uttar Pradesh",Kia,Unknown,,,,,6.26,358417,,2025-07-02T11:51:40.849801,sahivalue,Manual,VX,sahivalue_000671,2018
6,cartrade,1060907,0.56,Diesel,67560,"Lucknow, Uttar Pradesh",Audi,A4,,1060907,,,15.7,,,2025-07-02T11:51:40.849801,cartrade,AMT,SX,cartrade_000672,2018
2,cartrade,787462,0.66,Diesel,29097,"Nagpur, Maharashtra",Honda,Accord,,787462,,,27.06,,,2025-07-02T11:51:40.849801,cartrade,CVT,Base,cartrade_000673,2022
2,cardekho,685660,0.74,Diesel,19979,"Kanpur, Uttar Pradesh",Honda,Accord,685660,,,,34.32,,,2025-07-02T11:51:40.849801,cardekho,CVT,Top,cardekho_000674,2022
1,olx,927694,0.63,Petrol,18422,"Bangalore, Karnataka",Volkswagen,Unknown,,,,927694,50.36,,,2025-07-02T11:51:40.849801,olx,AMT,Top,olx_000675,2023
0,cardekho,644589,1.0,Electric,4681,"Ahmedabad, Gujarat",Maruti Suzuki,Ciaz,644589,,,,137.7,,,2025-07-02T11:51:40.849801,cardekho,AMT,LX,cardekho_000676,2024
5,carwale,333469,0.51,Electric,81499,"Chennai, Tamil Nadu",Ford,Unknown,,,333469,,4.09,,,2025-07-02T11:51:40.849801,carwale,Manual,SX,carwale_000677,2019
9,spinny,286501,0.35,Diesel,145845,"Pune, Maharashtra",Toyota,Corolla,,,,,1.96,,286501,2025-07-02T11:51:40.849801,spinny,AMT,SX,spinny_000678,2015
2,sahivalue,1878051,0.56,Electric,40408,"Visakhapatnam, Andhra Pradesh",BMW,Z4,,,,,46.48,1878051,,2025-07-02T11:51:40.849801,sahivalue,CVT,SX,sahivalue_000679,2022
0,olx,3146269,1.0,Petrol,0,"Thane, Maharashtra",Mercedes-Benz,GLE,,,,3146269,3146269.0,,,2025-07-02T11:51:40.849801,olx,Manual,VX,olx_000680,2024
5,cardekho,1086075,0.45,Petrol,98254,"Thane, Maharashtra",BMW,X5,1086075,,,,11.05,,,2025-07-02T11:51:40.849801,cardekho,CVT,Base,cardekho_000681,2019
3,cartrade,533165,0.7,Diesel,30325,"Indore, Madhya Pradesh",Hyundai,Creta,,533165,,,17.58,,,2025-07-02T11:51:40.849801,cartrade,CVT,Base,cartrade_000682,2021
3,carwale,1872317,0.63,Electric,41499,"Delhi, Delhi",Mercedes-Benz,C-Class,,,1872317,,45.12,,,2025-07-02T11:51:40.850803,carwale,Manual,EX,carwale_000683,2021
1,sahivalue,2027600,0.67,Electric,16195,"Nagpur, Maharashtra",BMW,Z4,,,,,125.2,2027600,,2025-07-02T11:51:40.850803,sahivalue,Automatic,LX,sahivalue_000684,2023
4,spinny,426749,0.51,Petrol,74207,"Delhi, Delhi",Renault,Unknown,,,,,5.75,,426749,2025-07-02T11:51:40.850803,spinny,Automatic,Base,spinny_000685,2020
5,sahivalue,1170981,0.45,Electric,97292,"Bhopal, Madhya Pradesh",Audi,A8,,,,,12.04,1170981,,2025-07-02T11:51:40.850803,sahivalue,AMT,ZX,sahivalue_000686,2019
6,olx,341605,0.44,Diesel,109499,"Visakhapatnam, Andhra Pradesh",Kia,Unknown,,,,341605,3.12,,,2025-07-02T11:51:40.850803,olx,CVT,ZX,olx_000687,2018
9,cartrade,603427,0.3,Petrol,172735,"Pune, Maharashtra",Audi,Q7,,603427,,,3.49,,,2025-07-02T11:51:40.850803,cartrade,Automatic,Top,cartrade_000688,2015
4,spinny,529579,0.56,Hybrid,63751,"Delhi, Delhi",Volkswagen,Unknown,,,,,8.31,,529579,2025-07-02T11:51:40.850803,spinny,CVT,Top,spinny_000689,2020
5,olx,406169,0.64,Electric,45535,"Pune, Maharashtra",Mahindra,Thar,,,,406169,8.92,,,2025-07-02T11:51:40.850803,olx,Manual,EX,olx_000690,2019
1,carwale,719666,0.67,Hybrid,16428,"Pune, Maharashtra",MG,Unknown,,,719666,,43.81,,,2025-07-02T11:51:40.850803,carwale,CVT,ZX,carwale_000691,2023
1,olx,2727876,0.69,CNG,14988,"Hyderabad, Telangana",Mercedes-Benz,S-Class,,,,2727876,182.0,,,2025-07-02T11:51:40.850803,olx,Automatic,ZX,olx_000692,2023
9,carwale,235751,0.31,Electric,167528,"Chennai, Tamil Nadu",Volkswagen,Unknown,,,235751,,1.41,,,2025-07-02T11:51:40.850803,carwale,Automatic,SX,carwale_000693,2015
9,cardekho,294420,0.39,Petrol,127333,"Delhi, Delhi",Toyota,Corolla,294420,,,,2.31,,,2025-07-02T11:51:40.850803,cardekho,Automatic,EX,cardekho_000694,2015
3,cardekho,453642,0.7,Electric,30540,"Delhi, Delhi",Skoda,Unknown,453642,,,,14.85,,,2025-07-02T11:51:40.850803,cardekho,Automatic,EX,cardekho_000695,2021
7,cartrade,239366,0.43,Hybrid,113647,"Hyderabad, Telangana",Renault,Unknown,,239366,,,2.11,,,2025-07-02T11:51:40.850803,cartrade,Automatic,LX,cartrade_000696,2017
5,cartrade,401856,0.56,CNG,68793,"Kanpur, Uttar Pradesh",Kia,Unknown,,401856,,,5.84,,,2025-07-02T11:51:40.850803,cartrade,AMT,Top,cartrade_000697,2019
1,cardekho,2204410,0.74,Diesel,12495,"Pune, Maharashtra",BMW,3 Series,2204410,,,,176.42,,,2025-07-02T11:51:40.850803,cardekho,AMT,Base,cardekho_000698,2023
4,sahivalue,381961,0.64,Diesel,44123,"Ahmedabad, Gujarat",Hyundai,Elantra,,,,,8.66,381961,,2025-07-02T11:51:40.850803,sahivalue,AMT,LX,sahivalue_000699,2020
2,carwale,916598,0.78,CNG,16128,"Pune, Maharashtra",Toyota,Urban Cruiser,,,916598,,56.83,,,2025-07-02T11:51:40.850803,carwale,AMT,Mid,carwale_000700,2022
7,cardekho,330580,0.54,Hybrid,69478,"Jaipur, Rajasthan",Volkswagen,Unknown,330580,,,,4.76,,,2025-07-02T11:51:40.850803,cardekho,Automatic,VX,cardekho_000701,2017
3,olx,497401,0.61,Hybrid,45887,"Thane, Maharashtra",Chevrolet,Unknown,,,,497401,10.84,,,2025-07-02T11:51:40.850803,olx,AMT,Base,olx_000702,2021
5,olx,1064883,0.67,Petrol,36119,"Nagpur, Maharashtra",BMW,X1,,,,1064883,29.48,,,2025-07-02T11:51:40.850803,olx,Manual,Top,olx_000703,2019
3,sahivalue,623815,0.58,Petrol,50896,"Nagpur, Maharashtra",Honda,Accord,,,,,12.26,623815,,2025-07-02T11:51:40.850803,sahivalue,CVT,ZX,sahivalue_000704,2021
2,carwale,522335,0.57,CNG,39917,"Bhopal, Madhya Pradesh",Ford,Unknown,,,522335,,13.09,,,2025-07-02T11:51:40.850803,carwale,Manual,Mid,carwale_000705,2022
1,spinny,624767,0.62,Petrol,18979,"Hyderabad, Telangana",Renault,Unknown,,,,,32.92,,624767,2025-07-02T11:51:40.850803,spinny,Automatic,SX,spinny_000706,2023
2,cardekho,616456,0.72,Electric,22542,"Kolkata, West Bengal",Renault,Unknown,616456,,,,27.35,,,2025-07-02T11:51:40.850803,cardekho,AMT,ZX,cardekho_000707,2022
7,spinny,252018,0.57,Hybrid,60628,"Lucknow, Uttar Pradesh",Skoda,Unknown,,,,,4.16,,252018,2025-07-02T11:51:40.850803,spinny,Automatic,Mid,spinny_000708,2017
6,carwale,285874,0.43,Electric,112866,"Lucknow, Uttar Pradesh",Skoda,Unknown,,,285874,,2.53,,,2025-07-02T11:51:40.850803,carwale,Manual,ZX,carwale_000709,2018
0,cardekho,3162607,1.0,CNG,0,"Jaipur, Rajasthan",Mercedes-Benz,GLE,3162607,,,,3162607.0,,,2025-07-02T11:51:40.850803,cardekho,Manual,Mid,cardekho_000710,2024
5,olx,429451,0.63,Electric,46523,"Ahmedabad, Gujarat",Volkswagen,Unknown,,,,429451,9.23,,,2025-07-02T11:51:40.850803,olx,AMT,Base,olx_000711,2019
8,olx,239693,0.35,Electric,146713,"Hyderabad, Telangana",Nissan,Unknown,,,,239693,1.63,,,2025-07-02T11:51:40.850803,olx,CVT,Base,olx_000712,2016
7,olx,205887,0.57,Electric,59164,"Kolkata, West Bengal",Tata,Hexa,,,,205887,3.48,,,2025-07-02T11:51:40.850803,olx,Automatic,Top,olx_000713,2017
3,sahivalue,598936,0.55,CNG,55450,"Visakhapatnam, Andhra Pradesh",Mahindra,KUV100,,,,,10.8,598936,,2025-07-02T11:51:40.850803,sahivalue,CVT,Mid,sahivalue_000714,2021
4,carwale,415941,0.56,Electric,64041,"Nagpur, Maharashtra",Jeep,Unknown,,,415941,,6.49,,,2025-07-02T11:51:40.850803,carwale,Manual,Base,carwale_000715,2020
5,cartrade,387073,0.55,CNG,70529,"Bangalore, Karnataka",Chevrolet,Unknown,,387073,,,5.49,,,2025-07-02T11:51:40.850803,cartrade,Manual,LX,cartrade_000716,2019
8,cardekho,242614,0.48,Petrol,91662,"Kanpur, Uttar Pradesh",Mahindra,Alturas,242614,,,,2.65,,,2025-07-02T11:51:40.850803,cardekho,Automatic,LX,cardekho_000717,2016
3,cartrade,352493,0.59,CNG,49433,"Jaipur, Rajasthan",Maruti Suzuki,WagonR,,352493,,,7.13,,,2025-07-02T11:51:40.850803,cartrade,AMT,SX,cartrade_000718,2021
7,cardekho,252484,0.39,Hybrid,131267,"Indore, Madhya Pradesh",MG,Unknown,252484,,,,1.92,,,2025-07-02T11:51:40.850803,cardekho,CVT,LX,cardekho_000719,2017
5,cartrade,324872,0.51,Electric,80679,"Indore, Madhya Pradesh",Nissan,Unknown,,324872,,,4.03,,,2025-07-02T11:51:40.850803,cartrade,CVT,Top,cartrade_000720,2019
5,olx,344525,0.6,Diesel,56589,"Nagpur, Maharashtra",Hyundai,Elite i20,,,,344525,6.09,,,2025-07-02T11:51:40.850803,olx,AMT,ZX,olx_000721,2019
1,cartrade,698765,0.75,Diesel,12053,"Thane, Maharashtra",Chevrolet,Unknown,,698765,,,57.97,,,2025-07-02T11:51:40.850803,cartrade,CVT,ZX,cartrade_000722,2023
1,cartrade,643287,0.67,Diesel,16472,"Pune, Maharashtra",Chevrolet,Unknown,,643287,,,39.05,,,2025-07-02T11:51:40.850803,cartrade,Automatic,LX,cartrade_000723,2023
5,spinny,1217778,0.45,Diesel,99152,"Nagpur, Maharashtra",Audi,A8,,,,,12.28,,1217778,2025-07-02T11:51:40.850803,spinny,AMT,Top,spinny_000724,2019
1,carwale,779768,0.68,Petrol,15614,"Ahmedabad, Gujarat",Kia,Unknown,,,779768,,49.94,,,2025-07-02T11:51:40.850803,carwale,CVT,ZX,carwale_000725,2023
2,cartrade,433851,0.71,Diesel,24094,"Bangalore, Karnataka",Maruti Suzuki,WagonR,,433851,,,18.01,,,2025-07-02T11:51:40.850803,cartrade,Automatic,EX,cartrade_000726,2022
5,cardekho,338348,0.61,CNG,52042,"Kolkata, West Bengal",Ford,Unknown,338348,,,,6.5,,,2025-07-02T11:51:40.850803,cardekho,AMT,LX,cardekho_000727,2019
8,carwale,205349,0.52,CNG,71233,"Mumbai, Maharashtra",Hyundai,Elantra,,,205349,,2.88,,,2025-07-02T11:51:40.850803,carwale,AMT,EX,carwale_000728,2016
7,cardekho,812032,0.51,Petrol,81355,"Kanpur, Uttar Pradesh",Audi,TT,812032,,,,9.98,,,2025-07-02T11:51:40.850803,cardekho,Automatic,Mid,cardekho_000729,2017
1,olx,792032,0.84,CNG,6776,"Nagpur, Maharashtra",Kia,Unknown,,,,792032,116.89,,,2025-07-02T11:51:40.850803,olx,Manual,Top,olx_000730,2023
8,carwale,226165,0.46,Diesel,98539,"Chennai, Tamil Nadu",Hyundai,Santro,,,226165,,2.3,,,2025-07-02T11:51:40.850803,carwale,CVT,VX,carwale_000731,2016
3,cardekho,1677960,0.73,Hybrid,25028,"Mumbai, Maharashtra",Audi,Q7,1677960,,,,67.04,,,2025-07-02T11:51:40.850803,cardekho,CVT,Top,cardekho_000732,2021
1,cardekho,732659,0.56,Hybrid,24389,"Delhi, Delhi",Hyundai,Tucson,732659,,,,30.04,,,2025-07-02T11:51:40.850803,cardekho,CVT,EX,cardekho_000733,2023
1,olx,740139,0.73,Hybrid,12760,"Indore, Madhya Pradesh",Skoda,Unknown,,,,740139,58.0,,,2025-07-02T11:51:40.850803,olx,AMT,Mid,olx_000734,2023
3,carwale,1477165,0.6,Electric,46660,"Indore, Madhya Pradesh",BMW,X1,,,1477165,,31.66,,,2025-07-02T11:51:40.850803,carwale,AMT,SX,carwale_000735,2021
3,sahivalue,656583,0.6,CNG,46648,"Bangalore, Karnataka",Honda,Amaze,,,,,14.08,656583,,2025-07-02T11:51:40.850803,sahivalue,Manual,LX,sahivalue_000736,2021
4,carwale,388172,0.68,Petrol,36285,"Nagpur, Maharashtra",Chevrolet,Unknown,,,388172,,10.7,,,2025-07-02T11:51:40.850803,carwale,Automatic,EX,carwale_000737,2020
0,spinny,728192,1.0,Electric,2032,"Kolkata, West Bengal",Skoda,Unknown,,,,,358.36,,728192,2025-07-02T11:51:40.850803,spinny,AMT,Base,spinny_000738,2024
0,olx,759887,1.0,Electric,0,"Indore, Madhya Pradesh",Tata,Safari,,,,759887,759887.0,,,2025-07-02T11:51:40.850803,olx,AMT,ZX,olx_000739,2024
2,sahivalue,712372,0.65,Hybrid,30422,"Nagpur, Maharashtra",Kia,Unknown,,,,,23.42,712372,,2025-07-02T11:51:40.850803,sahivalue,AMT,LX,sahivalue_000740,2022
0,spinny,852669,1.0,Diesel,2427,"Lucknow, Uttar Pradesh",Renault,Unknown,,,,,351.33,,852669,2025-07-02T11:51:40.850803,spinny,Manual,EX,spinny_000741,2024
0,carwale,857893,1.0,Hybrid,1927,"Pune, Maharashtra",Hyundai,Tucson,,,857893,,445.2,,,2025-07-02T11:51:40.850803,carwale,Automatic,VX,carwale_000742,2024
0,cartrade,2716844,1.0,Electric,1872,"Mumbai, Maharashtra",Audi,A4,,2716844,,,1451.31,,,2025-07-02T11:51:40.850803,cartrade,AMT,Base,cartrade_000743,2024
4,carwale,313731,0.58,Hybrid,59031,"Jaipur, Rajasthan",Maruti Suzuki,Ciaz,,,313731,,5.31,,,2025-07-02T11:51:40.850803,carwale,Manual,EX,carwale_000744,2020
5,cartrade,416308,0.46,Petrol,96154,"Pune, Maharashtra",Mahindra,Marazzo,,416308,,,4.33,,,2025-07-02T11:51:40.850803,cartrade,AMT,Base,cartrade_000745,2019
0,cartrade,784102,1.0,Petrol,2979,"Nagpur, Maharashtra",Skoda,Unknown,,784102,,,263.21,,,2025-07-02T11:51:40.850803,cartrade,Automatic,Base,cartrade_000746,2024
4,spinny,533010,0.63,CNG,46755,"Kanpur, Uttar Pradesh",Honda,CR-V,,,,,11.4,,533010,2025-07-02T11:51:40.850803,spinny,Manual,SX,spinny_000747,2020
8,carwale,203946,0.51,Petrol,76536,"Lucknow, Uttar Pradesh",Hyundai,Tucson,,,203946,,2.66,,,2025-07-02T11:51:40.850803,carwale,Automatic,ZX,carwale_000748,2016
0,carwale,762549,1.0,Diesel,1646,"Jaipur, Rajasthan",Tata,Hexa,,,762549,,463.27,,,2025-07-02T11:51:40.850803,carwale,Manual,Base,carwale_000749,2024
5,cardekho,313909,0.6,Electric,56180,"Bangalore, Karnataka",Tata,Tiago,313909,,,,5.59,,,2025-07-02T11:51:40.850803,cardekho,Automatic,SX,cardekho_000750,2019
3,carwale,601794,0.75,Diesel,22335,"Mumbai, Maharashtra",Honda,Amaze,,,601794,,26.94,,,2025-07-02T11:51:40.850803,carwale,Automatic,ZX,carwale_000751,2021
5,carwale,482008,0.46,Electric,95246,"Mumbai, Maharashtra",Volkswagen,Unknown,,,482008,,5.06,,,2025-07-02T11:51:40.850803,carwale,AMT,SX,carwale_000752,2019
1,spinny,629301,0.7,Petrol,14563,"Mumbai, Maharashtra",Nissan,Unknown,,,,,43.21,,629301,2025-07-02T11:51:40.850803,spinny,CVT,VX,spinny_000753,2023
9,spinny,240541,0.29,Petrol,178385,"Bhopal, Madhya Pradesh",Volkswagen,Unknown,,,,,1.35,,240541,2025-07-02T11:51:40.850803,spinny,CVT,SX,spinny_000754,2015
4,olx,314387,0.48,Diesel,80094,"Thane, Maharashtra",Maruti Suzuki,Dzire,,,,314387,3.93,,,2025-07-02T11:51:40.850803,olx,Automatic,Base,olx_000755,2020
8,olx,233030,0.42,Petrol,117402,"Indore, Madhya Pradesh",Nissan,Unknown,,,,233030,1.98,,,2025-07-02T11:51:40.850803,olx,AMT,VX,olx_000756,2016
3,olx,524105,0.69,CNG,31570,"Bangalore, Karnataka",Kia,Unknown,,,,524105,16.6,,,2025-07-02T11:51:40.850803,olx,CVT,LX,olx_000757,2021
8,carwale,231369,0.46,Hybrid,99335,"Lucknow, Uttar Pradesh",Kia,Unknown,,,231369,,2.33,,,2025-07-02T11:51:40.850803,carwale,AMT,EX,carwale_000758,2016
1,carwale,776184,0.82,Hybrid,7902,"Bhopal, Madhya Pradesh",Kia,Unknown,,,776184,,98.23,,,2025-07-02T11:51:40.850803,carwale,CVT,EX,carwale_000759,2023
0,cartrade,758640,1.0,Petrol,269,"Thane, Maharashtra",Chevrolet,Unknown,,758640,,,2820.22,,,2025-07-02T11:51:40.850803,cartrade,AMT,VX,cartrade_000760,2024
4,olx,1570850,0.53,Electric,69366,"Chennai, Tamil Nadu",Audi,A6,,,,1570850,22.65,,,2025-07-02T11:51:40.850803,olx,Manual,Mid,olx_000761,2020
0,sahivalue,848335,1.0,Petrol,0,"Kanpur, Uttar Pradesh",Renault,Unknown,,,,,848335.0,848335,,2025-07-02T11:51:40.850803,sahivalue,CVT,SX,sahivalue_000762,2024
6,cartrade,304675,0.41,Electric,118479,"Pune, Maharashtra",Skoda,Unknown,,304675,,,2.57,,,2025-07-02T11:51:40.850803,cartrade,Manual,EX,cartrade_000763,2018
6,sahivalue,278811,0.41,CNG,117287,"Pune, Maharashtra",Nissan,Unknown,,,,,2.38,278811,,2025-07-02T11:51:40.850803,sahivalue,CVT,ZX,sahivalue_000764,2018
8,cartrade,199810,0.46,Hybrid,99697,"Kanpur, Uttar Pradesh",MG,Unknown,,199810,,,2.0,,,2025-07-02T11:51:40.850803,cartrade,Manual,SX,cartrade_000765,2016
4,carwale,1264660,0.62,Hybrid,48478,"Bangalore, Karnataka",BMW,7 Series,,,1264660,,26.09,,,2025-07-02T11:51:40.850803,carwale,CVT,SX,carwale_000766,2020
7,sahivalue,879183,0.44,Electric,111882,"Nagpur, Maharashtra",Audi,A6,,,,,7.86,879183,,2025-07-02T11:51:40.850803,sahivalue,Manual,Top,sahivalue_000767,2017
9,olx,640852,0.45,Petrol,94027,"Pune, Maharashtra",Mercedes-Benz,GLE,,,,640852,6.82,,,2025-07-02T11:51:40.850803,olx,AMT,Mid,olx_000768,2015
9,cartrade,166926,0.41,CNG,118106,"Nagpur, Maharashtra",Skoda,Unknown,,166926,,,1.41,,,2025-07-02T11:51:40.850803,cartrade,AMT,SX,cartrade_000769,2015
9,sahivalue,225427,0.4,CNG,123575,"Mumbai, Maharashtra",Kia,Unknown,,,,,1.82,225427,,2025-07-02T11:51:40.850803,sahivalue,Automatic,LX,sahivalue_000770,2015
3,spinny,1703055,0.68,CNG,32910,"Jaipur, Rajasthan",Mercedes-Benz,GLC,,,,,51.75,,1703055,2025-07-02T11:51:40.850803,spinny,Automatic,SX,spinny_000771,2021
9,olx,179587,0.42,CNG,110404,"Kanpur, Uttar Pradesh",Renault,Unknown,,,,179587,1.63,,,2025-07-02T11:51:40.850803,olx,Manual,SX,olx_000772,2015
0,spinny,848860,1.0,CNG,0,"Mumbai, Maharashtra",Renault,Unknown,,,,,848860.0,,848860,2025-07-02T11:51:40.850803,spinny,CVT,SX,spinny_000773,2024
2,sahivalue,727836,0.67,Hybrid,27818,"Kanpur, Uttar Pradesh",Honda,City,,,,,26.16,727836,,2025-07-02T11:51:40.850803,sahivalue,CVT,VX,sahivalue_000774,2022
3,spinny,503285,0.68,Electric,34116,"Pune, Maharashtra",Hyundai,Elite i20,,,,,14.75,,503285,2025-07-02T11:51:40.850803,spinny,CVT,EX,spinny_000775,2021
8,cartrade,744276,0.39,Diesel,128862,"Jaipur, Rajasthan",BMW,Z4,,744276,,,5.78,,,2025-07-02T11:51:40.850803,cartrade,CVT,VX,cartrade_000776,2016
9,olx,217739,0.48,Electric,81641,"Pune, Maharashtra",Honda,City,,,,217739,2.67,,,2025-07-02T11:51:40.850803,olx,Manual,EX,olx_000777,2015
4,sahivalue,687375,0.54,Diesel,68551,"Pune, Maharashtra",Toyota,Urban Cruiser,,,,,10.03,687375,,2025-07-02T11:51:40.850803,sahivalue,Manual,Base,sahivalue_000778,2020
5,cartrade,469620,0.46,Diesel,95746,"Jaipur, Rajasthan",Honda,WR-V,,469620,,,4.9,,,2025-07-02T11:51:40.850803,cartrade,Automatic,EX,cartrade_000779,2019
9,olx,556463,0.48,CNG,82967,"Bhopal, Madhya Pradesh",BMW,X1,,,,556463,6.71,,,2025-07-02T11:51:40.850803,olx,Automatic,LX,olx_000780,2015
5,spinny,395201,0.56,Hybrid,67890,"Thane, Maharashtra",Kia,Unknown,,,,,5.82,,395201,2025-07-02T11:51:40.850803,spinny,Automatic,Top,spinny_000781,2019
4,sahivalue,1641500,0.52,Petrol,72790,"Chennai, Tamil Nadu",Mercedes-Benz,C-Class,,,,,22.55,1641500,,2025-07-02T11:51:40.850803,sahivalue,Manual,SX,sahivalue_000782,2020
6,cardekho,342888,0.6,Electric,52507,"Ahmedabad, Gujarat",Kia,Unknown,342888,,,,6.53,,,2025-07-02T11:51:40.850803,cardekho,Automatic,ZX,cardekho_000783,2018
9,cartrade,213226,0.42,CNG,110454,"Indore, Madhya Pradesh",Kia,Unknown,,213226,,,1.93,,,2025-07-02T11:51:40.850803,cartrade,CVT,SX,cartrade_000784,2015
0,cardekho,2522066,1.0,Hybrid,0,"Thane, Maharashtra",BMW,X5,2522066,,,,2522066.0,,,2025-07-02T11:51:40.850803,cardekho,Automatic,ZX,cardekho_000785,2024
7,olx,870390,0.38,CNG,135790,"Hyderabad, Telangana",Mercedes-Benz,A-Class,,,,870390,6.41,,,2025-07-02T11:51:40.850803,olx,Automatic,EX,olx_000786,2017
8,spinny,254407,0.34,Hybrid,151930,"Chennai, Tamil Nadu",Honda,Civic,,,,,1.67,,254407,2025-07-02T11:51:40.850803,spinny,Manual,Top,spinny_000787,2016
4,spinny,392472,0.66,Hybrid,40410,"Kolkata, West Bengal",Hyundai,Verna,,,,,9.71,,392472,2025-07-02T11:51:40.850803,spinny,AMT,EX,spinny_000788,2020
6,spinny,299689,0.56,Hybrid,67176,"Indore, Madhya Pradesh",Nissan,Unknown,,,,,4.46,,299689,2025-07-02T11:51:40.850803,spinny,Automatic,Base,spinny_000789,2018
9,cartrade,182385,0.4,CNG,121009,"Delhi, Delhi",Renault,Unknown,,182385,,,1.51,,,2025-07-02T11:51:40.850803,cartrade,Automatic,LX,cartrade_000790,2015
4,olx,382416,0.5,Hybrid,76733,"Nagpur, Maharashtra",Skoda,Unknown,,,,382416,4.98,,,2025-07-02T11:51:40.850803,olx,Manual,Mid,olx_000791,2020
9,cardekho,199612,0.46,Hybrid,93103,"Nagpur, Maharashtra",Mahindra,Bolero,199612,,,,2.14,,,2025-07-02T11:51:40.850803,cardekho,Automatic,ZX,cardekho_000792,2015
9,cardekho,191138,0.34,Petrol,152727,"Ahmedabad, Gujarat",Jeep,Unknown,191138,,,,1.25,,,2025-07-02T11:51:40.850803,cardekho,AMT,LX,cardekho_000793,2015
4,cardekho,436794,0.67,CNG,38195,"Nagpur, Maharashtra",Skoda,Unknown,436794,,,,11.44,,,2025-07-02T11:51:40.850803,cardekho,AMT,Top,cardekho_000794,2020
6,carwale,285552,0.45,Petrol,105714,"Nagpur, Maharashtra",Ford,Unknown,,,285552,,2.7,,,2025-07-02T11:51:40.850803,carwale,AMT,Base,carwale_000795,2018
7,carwale,296452,0.42,Electric,119842,"Kanpur, Uttar Pradesh",Honda,CR-V,,,296452,,2.47,,,2025-07-02T11:51:40.850803,carwale,Manual,Top,carwale_000796,2017
0,sahivalue,1265160,1.0,CNG,0,"Chennai, Tamil Nadu",Toyota,Yaris,,,,,1265160.0,1265160,,2025-07-02T11:51:40.850803,sahivalue,Manual,ZX,sahivalue_000797,2024
5,cartrade,306902,0.53,Electric,76125,"Indore, Madhya Pradesh",Tata,Safari,,306902,,,4.03,,,2025-07-02T11:51:40.850803,cartrade,CVT,Mid,cartrade_000798,2019
4,sahivalue,388074,0.61,Hybrid,52652,"Delhi, Delhi",Nissan,Unknown,,,,,7.37,388074,,2025-07-02T11:51:40.850803,sahivalue,AMT,EX,sahivalue_000799,2020
